gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
Klf7	2.9495983381532835	4.156344228903643	17.734266444379937	1.179583343922309e-07	4.308012052987427e-06	8.518753641276234
Numb	2.266931001295995	6.238275679183565	17.72333790398485	1.185225020106942e-07	4.315378926419954e-06	8.421964529559155
Ccdc125	1.9731771803930167	6.575907236664357	17.65114279494064	1.223265167716301e-07	4.4000589386194195e-06	8.381834767635672
Evi2b	2.0414045475203357	8.407718664696052	17.64251377703855	1.227902928869512e-07	4.403437431060365e-06	8.39309804555285
Plk1	2.0289308258356673	7.901251128983768	17.53960196411056	1.2847639773589905e-07	4.572803453908337e-06	8.335999414429981
Snx13	2.0185631673560263	6.230919173110842	17.531514805438658	1.289356198714422e-07	4.572803453908337e-06	8.333079392932625
Neil3	2.1618074993613705	7.087214065853203	17.528004084889858	1.2913554680996212e-07	4.572803453908337e-06	8.321958945736995
Sec22c	2.445794280557596	5.43263434292264	17.52278405256898	1.2943345909349146e-07	4.572803453908337e-06	8.36132005346428
Cd101	6.648974297630609	1.448204621768589	17.462942810115173	1.3290438992366472e-07	4.681537474648379e-06	8.152144067258492
Tmem8	4.4322409936997085	3.789561331905398	17.438722175468065	1.3433887124239873e-07	4.6957595989592735e-06	8.3942138227061
Ugp2	2.5046187786430254	6.82601971363589	17.436164715554096	1.344913508521008e-07	4.6957595989592735e-06	8.279044732207561
Aldh3a2	2.161685121234459	6.706436831139304	17.33999679503434	1.4036863033651834e-07	4.866907885171059e-06	8.234470090841008
Nudt4	2.9982862111183293	6.864941620874172	17.331927859784795	1.4087473658184987e-07	4.866907885171059e-06	8.229667380935517
Smtn	2.3813899011989434	6.145509831583265	17.25836378302936	1.4558462203216242e-07	4.980834798606109e-06	8.206959288871452
Cpd	2.2262881825172016	5.755095371013221	17.228414802427054	1.475525435968325e-07	4.995515874710384e-06	8.207742598316852
Esyt2	2.5364245061538178	5.609168734619083	17.199031428315603	1.4951238566723497e-07	5.042760520549857e-06	8.200756756137793
Myh9	2.102285756815304	7.516081246880343	17.163943035244866	1.518911595301151e-07	5.094129986945213e-06	8.152893629268409
Fpr2	10.134795023197443	0.6284793320850589	17.15348798235472	1.5260814590415972e-07	5.10379939644642e-06	7.725519989844733
St3gal5	10.431196623440016	3.5527688614372646	17.12208019280127	1.5478499694526773e-07	5.13823340009461e-06	8.253365486949848
Ap2a2	1.9716961180467374	7.405951474410957	17.060085388743822	1.591849576850333e-07	5.206747544500018e-06	8.101865444846583
G6pdx	2.1612694162599606	9.204969922284375	17.04406523222406	1.603446818151407e-07	5.217771299904206e-06	8.128917821163121
Sirpa	2.046479592981611	8.001589641941619	17.035130967804925	1.6099556757975425e-07	5.217771299904206e-06	8.098609624945869
Pag1	2.716418163526911	5.064245493308835	17.031308187636167	1.6127497382536098e-07	5.217771299904206e-06	8.15162493036913
Slc31a2	2.5014126011200446	6.614806204361956	16.99316767654571	1.6409268337620407e-07	5.280236454802934e-06	8.069549962458154
Cyba	3.285536525232267	6.630862444323583	16.978857766646364	1.6516408938351933e-07	5.2819421837545255e-06	8.062424048224972
Prkd2	2.9282775246425254	5.277840028437434	16.93359658664151	1.6860494421309854e-07	5.338857621811572e-06	8.092169633094127
Iqgap3	2.1689029974818856	6.5360071083947755	16.922240268016246	1.694808630363572e-07	5.352358502150846e-06	8.036278834004595
Lpcat2	2.656032603136608	6.085617772388582	16.884338636632684	1.724414425421035e-07	5.4314492457838214e-06	8.029402644818955
Capn1	2.829428967878127	4.362349402780812	16.87670644436972	1.7304461076849008e-07	5.436066321397475e-06	8.120120215147345
Trem1	2.561005468328691	6.101340785306689	16.857061199973145	1.74608093978396e-07	5.4707472813336385e-06	8.015616340092247
Olfm4	10.883137739349152	3.251223329009806	16.8342576048499	1.7644286929031894e-07	5.497945651890891e-06	8.119526411925126
Rasl11b	7.810419036288344	2.3504609795813987	16.82712605260567	1.770211109416614e-07	5.497945651890891e-06	8.057983303137128
Fam129a	2.6621173250511685	6.198342174960233	16.81558446203464	1.7796144337372772e-07	5.5033998566431225e-06	7.992229965684552
Arfgef1	1.9956624347382306	7.1555550372083605	16.746948097850918	1.8367071925138328e-07	5.651908000170321e-06	7.947700243903311
Agap1	3.169903081555284	5.324404913936918	16.746447374855972	1.8371311910514986e-07	5.651908000170321e-06	7.999154241299097
Pstpip2	3.154910294554466	4.952306774670772	16.71394969305683	1.8648858909895525e-07	5.722508097454023e-06	8.00681715555248
Akna	1.9392122031942822	7.589396805525379	16.65490765405729	1.916524337026191e-07	5.85080480939329e-06	7.906506137625225
Stx11	3.168558849314832	5.729211436075013	16.647176808400076	1.9234039014089043e-07	5.856789475747932e-06	7.928541594230143
Lgals3	3.6567904453834297	5.2990367827462315	16.578886543751686	1.9853937196507395e-07	5.999517164000432e-06	7.918920559521011
Ugt8a	8.232073946287123	-0.831967386046861	16.496617395895964	2.063072526224116e-07	6.140735374306081e-06	6.652226838676668
Inpp1	2.674806877262777	5.214552664908648	16.481676385960874	2.077543049506857e-07	6.1683859220520295e-06	7.876369411947058
Rell1	2.431732521837456	5.640476704773069	16.459840582972873	2.0988967296021668e-07	6.189815717002421e-06	7.8406073993209855
Cdh23	4.710481577990567	2.963079584675254	16.458742430944735	2.0999771267225404e-07	6.189815717002421e-06	7.940461240165266
Map4k2	3.327145584204624	6.676132463655539	16.458356034392438	2.1003574245497886e-07	6.189815717002421e-06	7.805867254331297
Dennd1c	2.4383262558048266	5.216994032817875	16.427808603527808	2.1306689165358458e-07	6.24821283750635e-06	7.849614888671491
Cap1	2.302160104232553	6.349989238379288	16.412165568757196	2.1463811110490135e-07	6.278823957776303e-06	7.788562243926988
Rnf141	2.00209408327183	6.437196390628472	16.401395165635392	2.1572747645873855e-07	6.295223859602306e-06	7.78118592212266
Dgat1	3.0033055562051754	6.919633686220152	16.364266395441973	2.1953071399110558e-07	6.374957757995373e-06	7.7571709474085235
Fcgr4	4.296868307923778	3.310818716961126	16.353790656307098	2.2061736068380129e-07	6.385931788650704e-06	7.900986822530937
Ifitm6	7.541057983158065	4.1782759296129015	16.292198794349066	2.2712974285911787e-07	6.4726473963386515e-06	7.8502533179160405
Krt83	8.032750832637966	-0.8864518155093047	16.291136314310236	2.2724396200819387e-07	6.4726473963386515e-06	6.55767627377533
Rmnd5b	1.838115967373719	6.440625420974017	16.28179500360507	2.28250956505678e-07	6.48015953953407e-06	7.720909980189499
Fam101b	5.365664208248486	6.464400577797085	16.259503550169747	2.3067428783387103e-07	6.5006550468167e-06	7.709125708911869
Ppp1r2	2.071759094551547	7.2363660819734665	16.239459290328977	2.328780152108288e-07	6.5006550468167e-06	7.6949659807762725
Mfsd14b	1.9375738221292425	8.73484751203286	16.238554684406907	2.3297802646561057e-07	6.5006550468167e-06	7.7219605489830325
Wfdc21	8.00272600256504	2.129696366009731	16.238101338533355	2.3302816553694816e-07	6.5006550468167e-06	7.780609956974937
Itpripl2	2.7438563784833905	4.852934775402982	16.23396574854801	2.334861126975482e-07	6.5006550468167e-06	7.778347744074223
Fam214b	2.97382731123688	4.068115583181699	16.22450326469932	2.3453773039387967e-07	6.5006550468167e-06	7.8228787492753735
Ppp1r18	2.6212138815635235	6.222604744618108	16.211089494382037	2.3603760240147278e-07	6.5177198071964835e-06	7.690814807968211
Fam102a	3.3236301377852318	3.1623532388116478	16.203625286892784	2.3687688159812229e-07	6.5177198071964835e-06	7.828911096462582
Abcc5	2.3715556049383233	6.499178686504323	16.202197068088438	2.3703785289064988e-07	6.5177198071964835e-06	7.67936864642565
Galns	2.015233290799233	7.089334613597432	16.161561208232392	2.416697009074332e-07	6.614527491962988e-06	7.6546170034158205
Mki67	2.139642009905838	9.483086021781528	16.152219125891843	2.427488649540364e-07	6.6183642817445965e-06	7.697529668016417
Cenpl	1.8091635416761216	6.1220231686855575	16.138517462797495	2.443414344308024e-07	6.641847302130441e-06	7.657338329159492
Anln	2.14249599887925	7.238287664642506	16.125471708308652	2.458686771689656e-07	6.668137745725978e-06	7.636972533755794
Olr1	2.722991611140463	6.052252579632515	16.107124846162804	2.480346817719406e-07	6.711593002674374e-06	7.643889171420678
Ptgir	4.24872050941887	3.9944072955678323	16.097275540580803	2.4920631039037853e-07	6.7280052868658656e-06	7.764310549740805
Arhgap4	2.1592117899444743	7.289367250910251	16.085514675436013	2.5061347799215177e-07	6.7506879388564686e-06	7.616916555131931
Agtrap	1.9835179762766195	6.945939987617422	16.061368541121034	2.535305739198374e-07	6.792050418591437e-06	7.603244768164647
Fbxl5	1.8529386720810805	6.61140996228786	16.029708515457777	2.57413362627424e-07	6.87166703013926e-06	7.589447378669465
Dstn	2.194641144004752	10.153829171130077	16.021162139485668	2.5847290450315045e-07	6.876712328683407e-06	7.649449037674952
Grk6	2.5695499651623264	6.5510320352965135	16.009358356172633	2.5994434707253527e-07	6.876712328683407e-06	7.579884057137221
Kif11	1.9746022811820128	8.613588464887084	15.975547867585338	2.642114368955053e-07	6.944153129531757e-06	7.585101475924262
Aldh3b2	7.8047659718776305	-1.0182484490236434	15.940303781424268	2.687433722459602e-07	7.036049835749407e-06	6.368089104950986
Cxcr2	3.3842113567713707	5.479879354619034	15.923594230099479	2.709224561914333e-07	7.036049835749407e-06	7.579082457290768
Nedd9	2.574823783069074	6.650618461314236	15.923382394648053	2.7095020859692465e-07	7.036049835749407e-06	7.534097389227443
Ccnf	2.180780280106098	7.857982823639509	15.921067212395137	2.7125372707953784e-07	7.036049835749407e-06	7.540297200337564
1810055G02Rik	4.113121463389738	5.574820039240059	15.893516230355596	2.7489509384473245e-07	7.09956830220257e-06	7.557900113002624
Prc1	2.176753536406781	7.892893543728325	15.881114004332835	2.765521644418453e-07	7.1269049130835715e-06	7.520290960616974
Scp2	2.0529135218706047	8.285357863844476	15.845315025871553	2.813985467114455e-07	7.189551710614743e-06	7.510034705809311
Atg16l2	2.1808731049355154	6.0413070376500695	15.837461527402848	2.824744446839364e-07	7.201586163612307e-06	7.5056121341734094
Trp53inp1	3.0677451083165206	4.273233463556542	15.831665589192399	2.8327142735373113e-07	7.206473534345134e-06	7.617046674882133
Pknox2	7.9222408219843174	-0.9304893498838501	15.8009249636369	2.8754091604206777e-07	7.270636428879354e-06	6.389159192217189
Edem1	2.0894249650116947	7.4423117428170755	15.80032080762215	2.8762554661533474e-07	7.270636428879354e-06	7.471101471438844
Fam65b	2.0107456217027266	7.412993259448513	15.777413375920215	2.9085516243258907e-07	7.321187238736587e-06	7.458819549612555
Wbp2	1.8451879024376492	7.356628445383352	15.769035198597901	2.920465168532651e-07	7.328184789472617e-06	7.453833261492779
Vps37b	2.0433174203746347	5.741032705976134	15.766807806903486	2.9236416722656584e-07	7.328184789472617e-06	7.483036660875484
Stradb	1.9988896549662023	5.719906324718732	15.737080313380511	2.966409817859215e-07	7.391699090022393e-06	7.468699227797106
Cdkn2d	4.073848352535004	6.428005248563043	15.72875115844647	2.9785184004762426e-07	7.391699090022393e-06	7.4367315432074275
Glrx	2.4512583040569105	8.409199796088606	15.727718739266093	2.980023150689357e-07	7.391699090022393e-06	7.451747286331257
Tcf19	2.4737587543166137	5.650951206637005	15.71972455508411	2.991703601970694e-07	7.4052438846284995e-06	7.463534388136749
Mocos	4.710329613700452	4.661948127717863	15.71072970678395	3.004907639509083e-07	7.42249592448032e-06	7.528247362637441
Cldn15	1.770092762555918	7.447807433886762	15.703980616623776	3.014857971991787e-07	7.43165611066961e-06	7.420771836658136
Trem3	3.059488332191016	7.3419208059940075	15.682817104479621	3.046300482144623e-07	7.462809370455532e-06	7.4084951299083315
Ogfrl1	1.9323575605970298	6.3665998941509665	15.64798681831562	3.0988524568334324e-07	7.560437981774353e-06	7.3957742303458405
Btbd10	1.8502281547520045	5.971978869869532	15.616574912200704	3.1471208877432935e-07	7.621235697414378e-06	7.3931725472224326
Cd82	2.0803815142276543	6.354175457204633	15.587512475013192	3.1925318701867853e-07	7.707716442834022e-06	7.364225929892395
Rap2c	2.2604275770922637	5.968296650345895	15.582331042204258	3.200705049712871e-07	7.707716442834022e-06	7.375302564468489
Cklf	2.6820693407976623	4.405848238619435	15.574970641882965	3.212355743943618e-07	7.707716442834022e-06	7.477548197004285
Nuf2	2.096019183067849	6.93725657068084	15.571741055368651	3.2174828423387443e-07	7.707716442834022e-06	7.34809338963004
Sp100	1.7506789548845143	7.406762268882317	15.55513671485431	3.243988362856949e-07	7.755607519713822e-06	7.341822770643779
Spp1	2.890197770219001	4.056931784525971	15.540435523848712	3.2676606095461773e-07	7.780953443451357e-06	7.482957668798782
Ankrd22	10.929959847127591	1.3182533743225424	15.532692058271408	3.2802072759554514e-07	7.79523908733046e-06	7.345159859996416
Rab6a	2.00082276654579	7.301856166834261	15.522110007755378	3.297440823202409e-07	7.820583753196789e-06	7.3232106089299185
Lin28a	4.94191574580088	4.105727691490099	15.503775002520275	3.327541725541814e-07	7.863364362979305e-06	7.461251449160437
Stab2	7.792334663020225	-1.01033961426186	15.503080619790646	3.328687753184587e-07	7.863364362979305e-06	6.248469555851832
Cdc20	1.7641213760480863	8.614156553122186	15.460149812000287	3.4004100232775855e-07	8.016887472701572e-06	7.315948485830042
Flna	2.0432425897133424	10.62146559123752	15.455700914718044	3.4079412435625226e-07	8.018764514991185e-06	7.370656841995171
I830127L07Rik	3.6937543046497767	6.99648974108881	15.445647375028308	3.425029229760387e-07	8.027788871894144e-06	7.280970379608016
Hip1r	2.0294023421279848	6.2923228631658175	15.440184179500527	3.4343553375741496e-07	8.027788871894144e-06	7.2878174793886
Reep3	2.4372334280519192	5.38197897161294	15.43053729026347	3.4508930388734593e-07	8.040378184114952e-06	7.328308139687551
Igsf6	1.9228088746973633	9.420600160431952	15.419559766429103	3.4698206915542095e-07	8.068688506571176e-06	7.316450218081836
Kif22	1.7598194325083032	7.841363748781695	15.411896218114368	3.4831034032217506e-07	8.083787352584437e-06	7.272391207252377
Hcls1	1.8239967758739812	7.685803302377705	15.40710253517861	3.4914409863411153e-07	8.08737283723294e-06	7.266980436598231
Ypel5	2.1556944803732714	6.495371964626874	15.39137126208522	3.518959966412081e-07	8.132134842882555e-06	7.2565788242875175
A530064D06Rik	6.314559674340068	2.746952817344385	15.3843619601898	3.5312998037156426e-07	8.132134842882555e-06	7.428503143895983
Hp	3.0148394099718896	9.601101009524092	15.383431724665726	3.532941126317956e-07	8.132134842882555e-06	7.30250074876359
Lrrk2	3.696443610735548	5.388875777010195	15.38051864610106	3.5380865518336665e-07	8.132134842882555e-06	7.301304445742808
Chp1	1.7746149405738656	7.612793410062041	15.368693546952823	3.5590600064532233e-07	8.16457966027593e-06	7.245199117698385
Tcn2	1.8964615952185415	7.8975292959921	15.351330667426094	3.590108870041222e-07	8.219968501290537e-06	7.24108510184066
Lims1	2.084827480949377	8.147536367199796	15.334790493949104	3.6199695913225675e-07	8.256581983579788e-06	7.237595873936419
Mtmr3	1.972923927578777	7.002490902563268	15.32875001720057	3.6309441570271333e-07	8.265778419419703e-06	7.218311088588629
Gda	1.858712561743169	7.270878044536623	15.312580291974285	3.660506183858434e-07	8.291235909694527e-06	7.21088914508176
Rnf14	1.7456680009858827	7.025856704603567	15.31121275783859	3.6630187203925093e-07	8.291235909694527e-06	7.208903032316576
Il18rap	4.0810881637361565	6.389960254695354	15.277074508638822	3.7263717963402885e-07	8.347562685973021e-06	7.19757547508344
Depdc1a	2.5417790051242335	6.087388796655856	15.273211020019732	3.7336187294030823e-07	8.347562685973021e-06	7.205485279644741
Oas3	3.0529539431938413	4.8240142395907135	15.264098221863009	3.75077479616113e-07	8.347562685973021e-06	7.282426327100896
Gpsm3	3.3680674426185915	4.704331725926618	15.263976492276193	3.7510045666013495e-07	8.347562685973021e-06	7.292165226848309
Ppm1m	3.2937626944351033	7.04242718509402	15.244736295068527	3.7875207660443455e-07	8.413101164276862e-06	7.173057837770568
Pik3cb	3.339888182487674	5.146026239971801	15.239402003741523	3.797715311438205e-07	8.420036964242694e-06	7.243591319750215
Kmt5a	1.8882809214032923	5.789277923259105	15.226007024149116	3.8234509695099547e-07	8.435857524378407e-06	7.194123182362485
Igkc	7.5799214390066005	-1.1222976296616505	15.22597819259414	3.823506574046557e-07	8.435857524378407e-06	6.09106681956964
Adhfe1	5.403550290916159	1.5208493110219379	15.178566701775868	3.91618469198595e-07	8.586757816350777e-06	7.227225547203924
Pbx1	2.8947958370331786	5.062217231349619	15.169799224722796	3.933597842905411e-07	8.593287324336116e-06	7.212788053061972
Plin3	1.8907208697003108	7.17724632335539	15.154460489489484	3.9642716488495974e-07	8.644435577143463e-06	7.124576340882749
Btg2	1.9971547067302078	5.712806669324914	15.128052140725636	4.017713142077187e-07	8.728995012695437e-06	7.145365629537648
Arhgap9	1.8013793720071254	7.502894271224595	15.086402443900687	4.1036493355189134e-07	8.870038738533199e-06	7.090749914668656
